"","age.resp","books.per.year"
"7110",55,20
"7111",68,20
"7112",55,100
"7113",56,20
"7114",21,20
"7115",63,20
"7116",64,35
"7117",65,20
"7118",26,10
"7119",36,9
"7120",23,10
"7121",65,10
"7122",58,80
"7123",71,120
"7124",68,25
"7125",46,30
"7126",54,20
"7127",54,25
"7128",69,100
"7129",55,5
"7130",58,200
"7131",39,70
"7132",47,26
"7133",58,3
"7134",53,52
"7135",47,20
"7136",60,15
"7137",46,6
"7138",70,50
"7139",58,15
"7140",69,50
"7141",57,50
"7142",53,15
"7143",43,60
"7144",67,3
"7145",57,10
"7146",58,15
"7147",64,100
"7148",16,12
"7149",67,40
"7150",66,16
"7151",26,5
"7152",56,20
"7153",65,12
"7154",56,25
"7155",64,70
"7156",65,20
"7157",45,40
"7158",63,40
"7159",75,15
"7160",56,30
"7161",21,40
"7162",49,20
"7163",48,52
"7164",64,15
"7165",44,20
"7166",73,50
"7167",63,25
"7168",23,36
"7169",64,8
"7170",31,20
"7171",59,60
"7172",70,15
"7173",61,80
"7174",56,25
"7175",52,40
"7176",54,35
"7177",60,6
"7178",23,25
"7179",60,30
"7180",26,22
"7181",63,15
"7182",67,40
"7183",65,20
"7184",59,8
"7185",42,30
"7186",60,40
"7187",80,50
"7188",66,15
"7189",63,20
"7190",65,20
"7191",72,15
"7192",57,30
"7193",69,200
"7194",46,12
"7195",53,70
"7196",53,10
"7197",43,40
"7198",66,12
"7199",45,20
"7200",55,10
"7201",24,25
"7202",21,50
"7203",39,20
"7204",65,100
"7205",62,50
"7206",68,20
"7207",53,40
"7208",48,250
"7209",46,3
"7210",73,50
"7211",51,25
"7212",66,70
"7213",69,25
"7214",56,85
"7215",58,50
"7216",66,8
"7217",51,4
"7218",21,26
"7219",36,25
"7220",56,10
"7221",60,10
"7222",51,12
"7223",60,150
"7224",37,15
"7225",68,30
"7226",57,40
"7227",66,20
"7228",39,40
"7229",42,20
"7230",58,25
"7231",62,8
"7232",66,60
"7233",54,20
"7234",61,40
"7235",62,20
"7236",49,15
"7237",64,6
"7238",48,60
"7239",58,250
"7240",65,50
"7241",71,25
"7242",58,10
"7243",21,40
"7244",64,50
"7245",62,50
"7246",65,20
"7247",56,52
"7248",76,5
"7249",63,25
"7250",78,50
"7251",63,12
"7252",57,12
"7253",61,12
"7254",72,40
"7255",68,50
"7256",38,30
"7257",48,50
"7258",55,25
"7259",31,24
"7260",66,20
"7261",26,100
"7262",68,12
"7263",45,10
"7264",57,2
"7265",68,95
"7266",64,15
"7267",22,10
"7268",48,50
"7269",26,6
"7270",66,32
"7271",50,80
"7272",43,25
"7273",49,15
"7274",50,45
"7275",60,20
"7276",81,10
"7277",61,6
"7278",69,250
"7279",59,40
"7280",65,20
"7281",61,36
"7282",26,4
"7283",61,10
"7284",38,30
"7285",53,35
"7286",73,50
"7287",58,20
"7288",76,3
"7289",63,25
"7290",23,20
"7291",50,30
"7292",55,20
"7293",67,20
"7294",31,30
"7295",58,40
"7296",68,35
"7297",61,25
"7298",63,5
"7299",27,20
"7300",23,17
"7301",47,40
"7302",57,15
"7303",54,10
"7304",66,25
"7305",49,25
"7306",19,30
"7307",23,3
"7308",61,10
"7309",17,10
"7310",60,20
"7311",51,100
"7312",62,20
"7313",60,20
"7314",43,90
"7315",66,10
"7316",67,100
"7317",41,60
"7318",69,50
"7319",49,25
"7320",67,50
"7321",47,50
"7322",34,8
"7323",48,13
"7324",54,20
"7325",48,12
"7326",50,25
"7327",73,20
"7328",52,20
"7329",46,40
"7330",57,25
"7331",64,50
"7332",25,25
"7333",53,20
"7334",36,20
"7335",49,25
"7336",51,90
"7337",25,20
"7338",56,50
"7339",28,52
"7340",31,45
"7341",59,16
"7342",46,32
"7343",47,12
"7344",35,40
"7345",72,25
"7346",45,15
"7347",37,20
"7348",41,15
"7349",52,20
"7350",62,6
"7351",56,50
"7352",41,50
"7353",68,150
"7354",61,30
"7355",54,30
"7356",35,10
"7357",31,25
"7358",31,75
"7359",40,56
"7360",53,35
"7361",33,40
"7362",39,50
"7364",53,25
"7365",66,20
"7366",61,45
"7367",35,8
"7368",80,20
"7369",30,24
"7370",53,40
"7371",69,15
"7372",58,20
"7373",62,26
"7374",78,60
"7376",67,50
"7377",44,25
"7378",55,75
"7379",41,5
"7380",54,100
"7381",48,40
"7382",63,10
"7383",72,40
"7384",56,10
"7385",82,20
"7386",73,25
"7387",53,90
"7388",69,15
"7389",58,25
"7390",58,20
"7391",27,20
"7392",60,10
"7393",19,15
"7394",44,20
"7395",50,50
"7396",41,10
"7397",79,20
"7398",70,75
"7399",64,50
"7400",65,30
"7401",67,25
"7402",21,20
"7403",58,50
"7404",34,100
"7405",61,50
"7406",56,15
"7407",67,30
"7408",54,15
"7409",59,20
"7410",61,25
"7411",20,20
"7412",75,6
"7413",52,100
"7414",64,50
"7415",56,25
"7416",34,100
"7417",66,100
"7418",71,25
"7419",53,40
"7420",59,60
"7421",76,10
"7422",60,30
"7423",30,52
"7424",62,28
"7425",46,20
"7426",75,20
"7427",20,30
"7428",60,20
"7429",53,15
"7430",32,20
"7431",67,60
"7432",27,10
"7433",58,20
"7434",67,20
"7435",75,30
"7436",62,40
"7437",58,25
"7438",57,20
"7439",64,25
"7440",60,40
"7441",54,10
"7442",43,50
"7443",77,12
"7444",29,40
"7445",60,52
"7446",67,25
"7447",59,15
"7448",37,70
"7449",66,6
"7450",49,30
"7451",46,36
"7452",62,15
"7453",45,20
"7454",44,25
"7455",66,15
"7456",69,20
"7457",33,4
"7458",58,75
"7459",52,30
"7460",63,15
"7461",41,100
"7462",49,30
"7463",24,40
"7464",55,25
"7465",28,15
"7466",52,25
"7467",78,20
"7468",56,4
"7469",19,12
"7470",36,50
"7471",65,20
"7472",68,150
"7473",66,30
"7474",38,20
"7475",68,30
"7476",72,150
"7477",51,20
"7478",65,15
"7479",35,70
"7480",49,25
"7481",62,30
"7482",46,40
"7483",22,70
"7484",61,25
"7485",47,17
"7486",23,15
"7487",27,100
"7488",68,15
"7489",63,10
"7490",51,6
"7491",53,25
"7492",56,10
"7493",16,30
"7494",54,20
"7495",71,40
"7496",21,60
"7497",71,15
"7498",26,45
"7499",62,24
"7500",46,50
"7501",60,60
"7502",60,50
"7503",46,15
"7504",51,52
"7505",16,20
"7506",72,100
"7507",59,30
"7508",56,20
"7509",54,52
"7510",65,45
"7511",51,25
"7512",88,40
"7513",18,50
"7514",75,120
"7515",50,3
"7516",47,35
"7517",68,15
"7518",70,40
"7519",41,100
"7520",66,10
"7521",55,35
"7522",28,30
"7523",29,30
"7524",69,50
"7525",47,20
"7526",49,15
"7527",68,70
"7528",64,15
"7529",69,25
"7530",43,45
"7531",42,5
"7532",64,15
"7533",42,70
"7534",59,30
"7535",42,12
"7536",51,50
"7537",39,30
"7538",67,20
"7539",25,30
"7540",49,12
"7541",47,24
"7542",57,15
"7543",51,50
"7544",64,100
"7545",31,10
"7546",58,40
"7547",60,90
"7548",20,30
"7549",37,15
"7550",38,6
"7551",40,10
"7552",62,55
"7553",56,100
"7554",50,130
"7555",64,15
"7556",45,60
"7557",58,12
"7558",71,26
"7559",62,40
"7560",28,20
"7561",23,45
"7562",44,12
"7563",49,35
"7564",56,5
"7565",79,15
"7566",38,230
"7567",65,16
"7568",42,110
"7569",65,40
"7570",64,35
"7571",64,100
"7572",50,6
"7573",45,20
"7574",64,80
"7575",56,40
"7576",65,30
"7577",34,25
"7578",42,12
"7579",58,5
"7580",71,35
"7581",62,10
"7582",75,20
"7583",55,10
"7584",51,5
"7585",54,12
"7586",67,100
"7587",32,20
"7588",24,52
"7589",60,50
"7590",52,40
"7591",41,8
"7592",16,15
"7593",51,60
"7594",69,25
"7595",52,10
"7596",55,56
"7597",58,150
"7598",61,5
"7599",57,25
"7600",56,250
"7601",62,50
"7602",51,15
"7603",66,40
"7604",62,20
"7605",62,10
"7606",17,50
"7607",60,6
"7608",58,50
"7609",60,25
"7610",27,15
"7611",57,15
"7612",46,10
"7613",61,15
"7614",60,20
"7615",51,20
"7616",73,40
"7617",66,10
"7618",44,75
"7619",60,30
"7620",58,25
"7621",60,50
"7622",58,30
"7623",65,15
"7624",60,50
"7625",60,12
"7626",24,5
"7627",69,24
"7628",40,20
"7629",67,40
"7630",28,30
"7631",57,10
"7632",52,50
"7633",70,25
"7634",63,35
"7635",19,25
"7636",51,50
"7637",67,15
"7638",49,35
"7639",52,25
"7640",42,12
"7641",24,40
"7642",58,25
"7643",53,50
"7644",26,15
"7645",31,100
"7646",24,20
"7647",52,10
"7648",76,30
"7649",55,12
"7650",27,60
"7651",44,15
"7652",65,50
"7653",65,25
"7654",69,25
"7655",62,10
"7656",77,30
"7657",55,20
"7658",62,40
"7659",64,40
"7660",41,15
"7661",56,30
"7662",26,30
"7663",37,15
"7664",61,60
"7665",26,22
"7666",65,18
"7667",18,50
"7668",72,15
"7669",68,26
"7670",43,26
"7671",38,40
"7672",55,40
"7673",42,10
"7674",20,20
"7675",59,15
"7676",60,20
"7677",47,15
"7678",70,50
"7679",71,40
"7680",51,5
"7681",30,50
"7682",58,70
"7683",26,12
"7684",86,10
"7685",26,6
"7686",74,35
"7687",34,40
"7688",67,40
"7689",61,30
"7690",41,70
"7691",31,50
"7692",52,20
"7693",63,25
"7694",37,26
"7695",73,45
"7696",19,14
"7697",54,15
"7698",38,50
"7699",21,15
"7700",66,52
"7701",64,60
"7702",52,25
"7703",72,40
"7704",62,100
"7705",59,20
"7706",51,30
"7707",65,100
"7708",81,15
"7709",42,125
"7710",56,100
"7711",47,20
"7712",35,60
"7713",27,10
"7714",68,18
"7715",51,20
"7716",40,20
"7717",64,50
"7718",65,15
"7719",48,10
"7720",77,80
"7721",53,50
"7722",69,25
"7723",52,15
"7724",77,25
"7725",49,20
"7726",36,45
"7727",69,10
"7728",50,10
"7729",23,150
"7730",59,7
"7731",32,35
"7732",61,40
"7733",49,50
"7734",45,25
"7735",82,25
"7736",72,120
"7737",61,10
"7738",71,10
"7739",57,75
"7740",41,100
"7741",57,60
"7742",33,15
"7743",38,20
"7744",33,8
"7745",50,25
"7746",52,20
"7747",32,30
"7748",65,10
"7749",51,8
"7750",59,52
"7751",71,5
"7752",61,75
"7753",57,25
"7754",56,60
"7755",44,50
"7756",66,50
"7757",42,30
"7758",54,40
"7759",52,10
"7760",45,12
"7761",49,25
"7762",72,30
"7763",61,52
"7764",38,45
"7765",42,10
"7766",48,14
"7767",47,30
"7768",40,30
"7769",56,25
"7770",59,4
"7771",51,70
"7772",55,65
"7773",47,20
"7774",74,50
"7775",30,15
"7776",66,50
"7777",32,20
"7778",42,30
"7779",54,60
"7780",70,40
"7781",73,60
"7782",38,12
"7783",18,50
"7784",48,8
"7785",46,20
"7786",59,25
"7787",33,36
"7788",50,10
"7789",59,50
"7790",44,12
"7791",65,300
"7792",46,30
"7793",59,25
"7794",60,40
"7795",74,50
"7796",16,20
"7797",69,30
"7798",69,40
"7799",48,50
"7800",64,55
"7801",65,50
"7802",67,50
"7803",59,30
"7804",54,25
"7805",21,30
"7806",41,75
"7807",65,12
"7808",55,20
"7809",30,25
"7810",68,25
"7811",56,30
"7812",62,25
"7813",23,20
"7814",56,15
"7815",32,50
"7816",57,20
"7817",56,50
"7818",66,30
"7819",63,15
"7820",31,20
"7821",61,80
"7822",55,50
"7823",27,26
"7824",36,50
"7825",60,10
"7826",61,120
"7827",72,20
"7828",73,43
"7829",71,24
"7830",59,60
"7831",42,25
"7832",16,40
"7833",69,40
"7834",49,5
"7835",55,15
"7836",69,40
"7837",20,25
"7838",50,25
"7839",53,50
"7840",72,15
"7841",21,8
"7842",63,40
"7843",68,125
"7844",63,100
"7845",62,20
"7846",48,25
"7847",58,30
"7848",54,50
"7849",64,12
"7850",62,20
"7851",61,20
"7852",37,35
"7853",57,50
"7854",50,50
"7855",41,25
"7856",66,125
"7857",47,10
"7858",46,30
"7859",68,8
"7860",48,70
"7861",73,40
"7862",39,15
"7863",66,20
"7864",64,50
"7865",61,45
"7866",62,150
"7867",30,4
"7868",18,5
"7869",42,5
"7870",68,10
"7871",50,40
"7872",55,18
"7873",57,12
"7874",54,20
"7875",52,20
"7876",68,15
"7877",66,45
"7878",56,40
"7879",60,50
"7880",51,15
"7881",63,50
"7882",69,20
"7883",34,20
"7884",56,15
"7885",63,25
"7886",38,15
"7887",46,5
"7888",58,15
"7889",76,40
"7890",53,12
"7891",62,5
"7892",59,12
"7893",27,60
"7894",68,60
"7895",63,15
"7896",62,20
"7897",43,25
"7898",58,36
"7899",63,200
"7900",59,50
"7901",70,30
"7902",24,5
"7903",60,50
"7904",70,10
"7905",44,40
"7906",45,75
"7907",37,5
"7908",56,12
"7909",61,14
"7910",50,4
"7911",56,15
"7912",64,15
"7913",64,12
"7914",60,25
"7915",33,40
"7916",59,45
"7917",59,50
"7918",55,150
"7919",27,50
"7920",21,35
"7921",57,20
"7922",64,20
"7923",54,25
"7924",53,50
"7925",78,14
"7926",42,40
"7927",36,5
"7928",20,8
"7929",76,40
"7930",60,6
"7931",55,50
"7932",53,40
"7933",53,20
"7934",65,15
"7935",52,30
"7936",78,20
"7937",68,8
"7938",70,50
"7939",37,15
"7940",42,40
"7941",48,3
"7942",65,50
"7943",60,15
"7944",41,40
"7945",56,10
"7946",60,35
"7947",22,20
"7948",50,105
"7949",32,15
"7950",38,5
"7951",61,10
"7952",59,100
"7953",31,5
"7954",45,80
"7955",70,30
"7956",26,10
"7957",47,30
"7958",65,20
"7959",66,100
"7960",71,20
"7961",55,45
"7962",27,20
"7963",66,20
"7964",70,20
"7965",45,24
"7966",57,40
"7967",66,10
"7968",64,100
"7969",50,20
"7970",61,10
"7971",68,6
"7972",34,15
"7973",55,20
"7974",39,40
"7975",77,30
"7976",68,30
"7977",66,12
"7978",66,45
"7979",65,20
"7980",59,15
"7981",68,25
"7982",22,35
"7983",82,15
"7984",39,10
"7985",62,12
"7986",67,50
"7987",36,8
"7988",68,60
"7989",50,25
"7990",76,50
"7991",60,10
"7992",28,16
"7993",57,5
"7994",33,20
"7995",49,25
"7996",46,40
"7997",16,20
"7998",53,40
"7999",18,60
"8000",74,50
"8001",60,50
"8002",27,15
"8003",25,15
"8004",61,35
"8005",43,12
"8006",65,10
"8007",74,50
"8008",58,15
"8009",71,20
"8010",60,35
"8011",16,15
"8012",55,75
"8013",50,25
"8014",48,5
"8015",40,5
"8016",40,15
"8017",66,50
"8018",60,25
"8019",54,30
"8020",61,30
"8021",47,10
"8022",45,52
"8023",55,50
"8024",61,40
"8025",51,25
"8026",56,35
"8027",49,50
"8028",65,6
"8029",55,50
"8030",29,4
"8031",55,37
"8032",24,10
"8033",55,15
"8034",43,30
"8035",61,20
"8036",77,5
"8037",61,50
"8038",33,20
"8039",45,40
"8040",45,10
"8041",32,20
"8042",64,16
"8043",37,25
"8044",32,60
"8045",30,15
"8046",69,19
"8047",64,30
"8048",34,20
"8049",21,8
"8050",53,50
"8051",52,24
"8052",41,40
"8053",79,15
"8054",55,25
"8055",61,40
"8056",52,120
"8057",60,50
"8058",59,20
"8059",69,25
"8060",72,40
"8061",35,5
"8062",35,20
"8063",40,7
"8064",56,25
"8065",65,15
"8066",61,50
"8067",39,12
"8068",37,5
"8069",73,12
"8070",53,15
"8071",44,5
"8072",69,8
"8073",33,10
"8074",63,25
"8075",53,20
"8076",33,10
"8077",16,200
"8078",50,18
"8079",43,50
"8080",48,20
"8081",57,50
"8082",78,5
"8083",32,40
"8084",63,60
"8085",60,30
"8086",32,35
"8087",49,15
"8088",54,100
"8089",63,20
"8090",59,40
"8091",56,20
"8092",66,5
"8093",82,30
"8094",67,5
"8095",39,10
"8096",46,40
"8097",62,40
"8098",76,70
"8099",55,20
"8100",45,5
"8101",60,12
"8102",62,4
"8103",53,30
"8104",31,15
"8105",28,40
"8106",61,15
"8107",60,8
"8108",46,60
"8109",23,25
"8110",38,20
"8111",50,10
"8112",72,12
"8113",62,50
"8114",58,60
"8115",67,175
"8116",69,25
"8117",65,250
"8118",66,15
"8119",69,200
"8120",45,20
"8121",54,2
"8122",59,200
"8123",64,50
"8124",28,10
"8125",58,25
"8126",42,6
"8127",63,60
"8128",45,9
"8129",20,25
"8130",57,120
"8131",21,15
"8132",68,24
"8133",54,50
"8134",24,10
"8135",57,45
"8136",57,20
"8137",81,10
"8138",59,30
"8139",58,80
"8140",65,100
"8141",43,5
"8142",26,35
"8143",52,100
"8144",68,100
"8145",60,12
"8146",70,60
"8147",34,52
"8148",73,10
"8149",57,25
"8150",43,15
"8151",70,50
"8152",75,150
"8153",60,20
"8154",70,12
"8155",49,50
"8156",47,30
"8157",50,10
"8158",64,15
"8159",64,52
"8160",72,1
"8161",38,17
"8162",62,12
"8163",67,20
"8164",50,6
"8165",21,30
"8166",58,50
"8167",71,20
"8168",36,20
"8169",64,40
"8170",61,25
"8171",56,20
"8172",82,8
"8173",46,15
"8174",67,7
"8175",60,15
"8176",75,60
"8177",81,12
"8178",66,100
"8179",29,100
"8180",79,25
"8181",63,65
"8182",53,60
"8183",67,6
"8184",51,50
"8185",18,10
"8186",76,12
"8187",59,20
"8188",65,40
"8189",62,25
"8190",56,25
"8191",23,15
"8192",36,30
"8193",61,10
"8194",35,20
"8195",28,11
"8196",32,15
"8197",66,3
"8198",31,15
"8199",50,15
"8200",23,50
"8201",60,40
"8202",82,12
"8203",66,50
"8204",41,40
"8205",69,25
"8206",57,20
"8207",64,50
"8208",65,15
"8209",45,10
"8210",57,12
"8211",66,60
"8212",30,50
"8213",57,70
"8214",52,90
"8215",23,30
"8216",23,3
"8217",28,12
"8218",58,12
"8219",67,15
"8220",20,5
"8221",65,30
"8222",61,20
"8223",81,5
"8224",65,36
"8225",23,15
"8226",72,50
"8227",61,70
"8228",35,20
"8229",62,50
"8230",63,20
"8231",43,10
"8232",40,50
"8233",73,25
"8234",48,150
"8235",69,50
"8236",56,12
"8237",50,125
"8238",40,50
"8239",44,20
"8240",37,45
"8241",57,120
"8242",65,15
"8243",22,90
"8244",66,50
"8245",24,3
"8246",56,12
"8247",54,100
"8248",25,20
"8249",53,60
"8250",61,30
"8251",79,70
"8252",22,50
"8253",53,60
"8254",47,8
"8255",24,12
"8256",69,15
"8257",41,50
"8258",21,120
"8259",75,40
"8260",24,30
"8261",23,26
"8262",69,8
"8263",65,20
"8264",68,15
"8265",75,25
"8266",51,10
"8267",63,25
"8268",58,20
"8269",48,20
"8270",57,10
"8271",33,12
"8272",32,50
"8273",66,20
"8274",55,40
"8275",80,25
"8276",51,22
"8277",23,50
"8278",64,10
"8279",66,100
"8280",60,20
"8281",36,22
"8282",74,35
"8283",57,25
"8284",69,5
"8285",43,50
"8286",51,15
"8287",61,40
"8288",74,10
"8289",48,20
"8290",60,50
"8291",34,12
"8292",23,13
"8293",66,80
"8294",52,15
"8295",54,10
"8296",44,40
"8297",64,30
"8298",54,40
"8299",64,25
"8300",58,50
"8301",57,10
"8302",56,5
"8303",74,8
"8304",65,12
"8305",63,40
"8306",61,120
"8307",58,60
"8308",54,40
"8309",45,100
"8310",26,30
"8311",57,30
"8312",69,50
"8313",41,35
"8314",51,25
"8315",64,30
"8316",70,20
"8317",57,12
"8318",63,25
"8319",60,50
"8320",80,25
"8321",45,10
"8322",56,100
"8323",69,50
"8324",65,50
"8325",45,20
"8326",21,12
"8327",17,6
"8328",58,50
"8329",64,12
"8330",46,26
"8331",70,50
"8332",69,5
"8333",47,40
"8334",62,70
"8335",44,20
"8336",77,45
"8337",67,200
"8338",68,20
"8339",23,100
"8340",54,50
"8341",39,15
"8342",61,20
"8343",52,90
"8344",36,4
"8345",39,25
"8346",29,30
"8347",70,15
"8348",75,30
"8349",57,25
"8350",65,75
"8351",20,80
"8352",75,20
"8353",70,60
"8354",62,25
"8355",78,12
"8356",55,58
"8357",56,365
"8358",68,30
"8359",72,20
"8360",72,24
"8361",56,60
"8362",47,52
"8363",67,50
"8364",59,15
"8365",64,10
"8366",62,12
"8367",64,15
"8368",67,25
"8369",65,20
"8370",76,30
"8371",64,25
"8372",54,15
"8373",55,12
"8374",62,6
"8375",28,20
"8376",57,15
"8377",69,15
"8378",62,10
"8379",73,50
"8380",62,60
"8381",26,50
"8382",54,150
"8383",28,50
"8384",43,20
"8385",43,200
"8386",27,40
"8387",39,70
"8388",69,40
"8389",16,45
"8390",42,50
"8391",55,30
"8392",59,30
"8393",34,1
"8394",64,15
"8395",64,50
"8396",44,25
"8397",69,12
"8398",57,30
"8399",69,8
"8400",80,50
"8401",43,5
"8402",31,20
"8403",31,23
"8404",46,30
"8405",50,12
"8406",28,25
"8407",22,40
"8408",66,50
"8409",52,60
"8410",55,20
"8411",29,15
"8412",45,120
"8413",56,12
"8414",47,5
"8415",55,12
"8416",61,20
"8417",27,25
"8418",66,25
"8419",53,40
"8420",47,10
"8421",68,10
"8422",58,20
"8423",55,3
"8424",56,20
"8425",20,48
"8426",23,5
"8427",57,10
"8428",40,40
"8429",71,30
"8430",59,10
"8431",57,30
"8432",66,30
"8433",30,10
"8434",40,12
"8435",61,20
"8436",22,50
"8437",41,15
"8438",63,20
"8439",45,10
"8440",57,10
"8441",68,60
"8442",70,12
"8443",47,20
"8444",74,25
"8445",62,5
"8446",67,20
"8447",67,12
"8448",49,60
"8449",64,5
"8450",71,20
"8451",66,15
"8452",48,50
"8453",32,18
"8454",68,60
"8455",65,20
"8456",21,50
"8457",56,25
"8458",52,2
"8459",75,5
"8460",64,5
"8461",61,100
"8462",31,30
"8463",42,5
"8464",62,30
"8465",62,40
"8466",60,12
"8467",55,25
"8468",78,20
"8469",59,25
"8470",68,30
"8471",77,20
"8472",53,5
"8473",78,15
"8474",65,40
"8475",54,35
"8476",35,20
"8477",64,20
"8478",42,35
"8479",61,100
"8480",69,15
"8481",47,6
"8482",62,50
"8483",21,7
"8484",65,50
"8485",63,12
"8486",25,45
"8487",57,25
"8488",18,30
"8489",68,52
"8490",59,20
"8491",62,15
"8492",75,100
"8493",43,60
"8494",44,50
"8495",34,30
"8496",65,30
"8497",64,20
"8498",36,20
"8499",50,40
"8500",77,10
"8501",69,20
"8502",64,50
"8503",56,40
"8504",56,12
"8505",20,30
"8506",60,12
"8507",74,20
"8508",56,3
"8509",66,25
"8510",33,25
"8511",43,45
"8512",52,30
"8513",52,100
"8514",65,25
"8515",22,45
"8516",50,30
"8517",54,50
"8518",50,100
"8519",61,30
"8520",30,30
"8521",37,25
"8522",65,30
"8523",65,80
"8524",46,55
"8525",47,20
"8526",18,5
"8527",21,12
"8528",51,50
"8529",56,60
"8530",54,12
"8531",58,90
"8532",49,18
"8533",64,30
"8534",49,40
"8535",38,50
"8536",35,150
"8537",53,15
"8538",23,30
"8539",22,50
"8540",39,45
"8541",61,25
"8542",41,30
"8543",69,60
"8544",27,10
"8545",68,15
"8546",62,40
"8547",61,10
"8548",26,15
"8549",71,20
"8550",50,25
"8551",71,10
"8552",53,25
"8553",51,200
"8554",50,70
"8555",64,30
"8556",48,12
"8557",65,25
"8558",25,30
"8559",49,10
"8560",88,200
"8561",60,20
"8562",58,50
"8563",78,48
"8564",61,20
"8565",41,20
"8566",22,20
"8567",67,17
"8568",59,10
"8569",65,50
"8570",45,18
"8571",64,35
"8572",67,50
"8573",43,45
"8574",69,20
"8575",39,8
"8576",58,30
"8577",68,15
"8578",66,22
"8579",71,4
"8580",65,12
"8581",66,75
"8582",27,30
"8583",44,120
"8584",63,60
"8585",22,10
"8586",54,30
"8587",58,150
"8588",77,24
"8589",32,40
"8590",59,25
"8591",55,30
"8592",73,50
"8593",59,100
"8594",53,15
"8595",59,50
"8596",56,12
"8597",48,6
"8598",68,40
"8599",52,20
"8600",49,15
"8601",60,52
"8602",65,25
"8603",66,80
"8604",37,40
"8605",64,50
"8606",46,15
"8607",67,30
"8608",57,30
"8609",64,20
"8610",72,10
"8611",67,10
"8612",53,20
"8613",53,10
"8614",41,14
"8615",42,120
"8616",53,50
"8617",59,50
"8618",49,7
"8619",61,30
"8620",50,20
"8621",68,150
"8622",63,50
"8623",63,40
"8624",60,45
"8625",51,15
"8626",70,50
"8627",50,100
"8628",51,150
"8629",72,35
"8630",34,20
"8631",46,75
"8632",58,40
"8633",69,10
"8634",29,12
"8635",56,50
"8636",57,25
"8637",44,25
"8638",24,40
"8639",59,200
"8640",63,30
"8641",35,15
"8642",28,20
"8643",57,150
"8644",26,30
"8645",65,15
"8646",57,25
"8647",68,8
"8648",68,5
"8649",29,24
"8650",67,15
"8651",58,20
"8652",19,12
"8653",56,200
"8654",25,18
"8655",55,40
"8656",36,12
"8657",52,100
"8658",22,8
"8659",58,4
"8660",53,12
"8661",60,50
"8662",54,50
"8663",26,20
"8664",22,30
"8665",58,50
"8666",68,20
"8667",55,30
"8668",57,50
"8669",57,55
"8670",47,60
"8671",64,30
"8672",52,60
"8673",58,52
"8674",72,10
"8675",66,75
"8676",36,30
"8677",71,75
"8678",25,10
"8679",63,50
"8680",71,35
"8681",66,90
"8682",88,30
"8683",65,20
"8684",49,12
"8685",57,50
"8686",25,10
"8687",58,300
"8688",21,35
"8689",53,30
"8690",58,40
"8691",62,70
"8692",43,35
"8693",69,5
"8694",60,30
"8695",69,25
"8696",32,30
"8697",33,25
"8698",43,20
"8699",43,50
"8700",50,100
"8701",44,20
"8702",68,25
"8703",77,12
"8704",66,10
"8705",68,15
"8706",34,60
"8707",22,10
"8708",61,30
"8709",25,30
"8710",66,20
"8711",65,15
"8712",28,6
"8713",27,15
"8714",53,45
"8715",39,4
"8716",56,30
"8717",25,10
"8718",61,15
"8719",66,30
"8720",44,50
"8721",55,70
"8722",61,6
"8724",68,50
"8725",59,150
"8726",30,10
"8727",61,10
"8728",61,25
"8729",58,25
"8730",41,50
"8731",52,150
"8732",24,50
"8733",65,100
"8734",57,12
"8735",57,60
"8736",45,30
"8737",53,50
"8738",65,35
"8739",48,25
"8740",35,50
"8741",29,90
"8742",56,50
"8743",64,50
"8744",45,20
"8745",56,20
"8746",38,20
"8747",62,50
"8748",67,25
"8749",24,3
"8750",62,250
"8751",26,15
"8752",49,35
"8753",59,12
"8754",60,10
"8755",27,7
"8756",65,30
"8757",53,50
"8758",43,12
"8759",40,50
"8760",32,24
"8761",60,150
"8762",59,15
"8763",54,50
"8764",74,9
"8765",81,15
"8766",52,25
"8767",60,12
"8768",31,10
"8769",30,50
"8770",49,10
"8771",62,100
"8772",46,20
"8773",57,60
"8774",43,10
"8775",60,20
"8776",24,25
"8777",53,20
"8778",46,50
"8779",48,30
"8780",63,15
"8781",71,10
"8782",69,120
"8783",59,60
"8784",36,40
"8785",65,25
"8786",60,25
"8787",42,20
"8788",77,10
"8789",46,10
"8790",66,18
"8791",23,20
"8792",57,30
"8793",57,30
"8794",55,25
"8795",57,40
"8796",43,52
"8797",48,10
"8798",40,20
"8799",57,20
"8800",62,25
"8801",25,50
"8802",62,50
"8803",49,30
"8804",54,25
"8805",60,15
"8806",73,20
"8807",38,30
"8808",55,15
"8809",70,40
"8810",61,35
"8811",32,50
"8812",17,2
"8813",58,50
"8814",65,75
"8815",69,80
"8816",53,26
"8817",41,30
"8818",62,40
"8819",70,15
"8820",72,30
"8821",69,20
"8822",72,15
"8823",66,10
"8824",65,5
"8825",63,25
"8826",20,50
"8827",46,10
"8828",56,35
"8829",78,5
"8830",69,36
"8831",52,12
"8832",52,10
"8833",60,100
"8834",75,8
"8835",19,50
"8836",58,6
"8837",52,15
"8838",64,15
"8839",69,40
"8840",22,20
"8841",78,14
"8842",51,10
"8843",46,5
"8844",55,25
"8845",77,100
"8846",49,100
"8847",64,20
"8848",50,75
"8849",30,48
"8850",18,50
"8851",63,20
"8852",60,10
"8853",31,50
"8854",69,12
"8855",58,50
"8856",43,6
"8857",31,10
"8858",56,85
"8859",62,15
"8860",80,20
