"","respondent_id","books.read"
"1771",1821,13
"1772",1822,9
"1773",1823,25
"1774",1824,2
"1775",1825,14
"1776",1826,12
"1777",1827,48
"1778",1828,18
"1779",1829,19
"1780",1830,21
"1781",1831,42
"1782",1832,18
"1783",1833,1
"1784",1834,30
"1785",1835,1
"1786",1836,10
"1787",1837,7
"1788",1838,27
"1789",1839,28
"1790",1840,9
"1791",1841,37
"1792",1842,5
"1793",1843,69
"1794",1844,61
"1795",1845,3
"1796",1846,46
"1797",1847,21
"1798",1848,30
"1799",1849,13
"1800",1850,39
"1801",1851,22
"1802",1852,11
"1803",1853,16
"1804",1854,5
"1805",1855,5
"1806",1856,20
"1807",1857,7
"1808",1858,9
"1809",1859,22
"1810",1860,1
"1811",1862,18
"1812",1863,12
"1813",1864,79
"1814",1865,33
"1815",1866,19
"1816",1867,59
"1817",1868,6
"1818",1869,6
"1819",1870,42
"1820",1871,24
"1821",1872,10
"1822",1873,7
"1823",1874,23
"1824",1875,38
"1825",1876,33
"1826",1877,18
"1827",1878,48
"1828",1879,37
"1829",1880,28
"1830",1881,10
"1831",1882,9
"1832",1883,1
"1833",1884,26
"1834",1885,8
"1835",1886,12
"1836",1887,90
"1837",1888,35
"1838",1889,35
"1839",1890,2
"1840",1891,63
"1841",1892,19
"1842",1893,20
"1843",1894,14
"1844",1895,24
"1845",1896,2
"1846",1897,36
"1847",1898,18
"1848",1899,8
"1849",1900,11
"1850",1901,33
"1851",1902,20
"1852",1903,30
"1853",1904,20
"1854",1905,23
"1855",1906,8
"1856",1907,3
"1857",1908,6
"1858",1909,48
"1859",1910,82
"1860",1911,43
"1861",1912,45
"1862",1913,5
"1863",1914,58
"1864",1915,21
"1865",1916,32
"1866",1917,13
"1867",1918,95
"1868",1919,16
"1869",1920,2
"1870",1921,11
"1871",1922,9
"1872",1923,1
"1873",1924,28
"1874",1925,8
"1875",1926,13
"1876",1927,27
"1877",1928,71
"1878",1929,65
"1879",1930,16
"1880",1931,64
"1881",1932,2
"1882",1933,64
"1883",1934,28
"1884",1935,44
"1885",1937,18
"1886",1938,12
"1887",1939,61
"1888",1940,78
"1889",1941,1
"1890",1942,6
"1891",1943,11
"1892",1944,33
"1893",1945,56
"1894",1946,30
"1895",1947,21
"1896",1948,25
"1897",1949,21
"1898",1950,59
"1899",1951,27
"1900",1952,33
"1901",1953,32
"1902",1954,17
"1903",1955,76
"1904",1956,29
"1905",1957,64
"1906",1958,11
"1907",1959,20
"1908",1960,32
"1909",1961,11
"1910",1962,23
"1911",1963,118
"1912",1964,71
"1913",1965,20
"1914",1966,13
"1915",1967,8
"1916",1968,20
"1917",1969,19
"1918",1971,20
"1919",1972,65
"1920",1973,15
"1921",1974,92
"1922",1975,34
"1923",1976,28
"1924",1977,29
"1925",1978,34
"1926",1979,18
"1927",1980,26
"1928",1981,24
"1929",1982,80
"1930",1983,8
"1931",1984,44
"1932",1985,28
"1933",1986,16
"1934",1987,30
"1935",1988,44
"1936",1989,80
"1937",1990,46
"1938",1991,8
"1939",1992,21
"1940",1993,6
"1941",1994,12
"1942",1995,15
"1943",1996,10
"1944",1997,13
"1945",1998,4
"1946",1999,33
"1947",2000,8
"1948",2001,4
"1949",2002,20
"1950",2003,59
"1951",2004,26
"1952",2005,27
"1953",2006,39
"1954",2007,64
"1955",2008,26
"1956",2009,16
"1957",2010,28
"1958",2011,30
"1959",2012,17
"1960",2013,4
"1961",2014,61
"1962",2015,26
"1963",2016,1
"1964",2017,45
"1965",2018,1
"1966",2019,8
"1967",2020,4
"1968",2021,59
"1969",2022,1
"1970",2024,28
"1971",2025,10
"1972",2026,31
"1973",2027,6
"1974",2028,39
"1975",2029,40
"1976",2030,31
"1977",2031,34
"1978",2032,98
"1979",2033,28
"1980",2034,30
"1981",2035,30
"1982",2036,38
"1983",2037,28
"1984",2038,4
"1985",2039,68
"1986",2040,66
"1987",2041,53
"1988",2042,42
"1989",2043,6
"1990",2044,19
"1991",2045,1
"1992",2046,27
"1993",2047,10
"1994",2048,28
"1995",2049,87
"1996",2050,22
"1997",2051,20
"1998",2052,37
"1999",2053,19
"2000",2054,1
"2001",2055,8
"2002",2056,70
"2003",2057,11
"2004",2058,117
"2005",2059,7
"2006",2060,50
"2007",2061,5
"2008",2062,40
"2009",2063,28
"2010",2064,9
"2011",2065,38
"2012",2066,15
"2013",2067,1
"2014",2068,7
"2015",2069,32
"2016",2070,53
"2017",2071,26
"2018",2072,5
"2019",2073,44
"2020",2074,18
"2021",2075,44
"2022",2076,31
"2023",2077,8
"2024",2078,6
"2025",2079,9
"2026",2080,23
"2027",2081,42
"2028",2082,68
"2029",2083,28
"2030",2084,92
"2031",2085,3
"2032",2086,9
"2033",2087,18
"2034",2088,79
"2035",2089,29
"2036",2090,5
"2037",2091,21
"2038",2092,2
"2039",2093,15
"2040",2094,34
"2041",2095,22
"2042",2096,21
"2043",2097,113
"2044",2098,26
"2045",2099,18
"2046",2100,19
"2047",2101,18
"2048",2102,11
"2049",2103,6
"2050",2104,37
"2051",2105,3
"2052",2106,13
"2053",2107,59
"2054",2108,56
"2055",2109,27
"2056",2110,45
"2057",2111,9
"2058",2112,28
"2059",2113,18
"2060",2114,21
"2061",2115,16
"2062",2116,51
"2063",2117,48
"2064",2118,12
"2065",2119,13
"2066",2120,4
"2067",2121,38
"2068",2122,44
"2069",2123,1
"2070",2124,30
"2071",2125,13
"2072",2126,1
"2073",2127,2
"2074",2128,26
"2075",2129,7
"2076",2130,11
"2077",2131,112
"2078",2132,59
"2079",2133,17
"2080",2134,14
"2081",2135,43
"2082",2136,54
"2083",2137,1
"2084",2138,7
"2085",2139,14
"2086",2140,8
"2087",2141,41
"2088",2142,1
"2089",2143,7
"2090",2144,32
"2091",2145,25
"2092",2146,13
"2093",2147,9
"2094",2148,7
"2095",2149,15
"2096",2150,46
"2097",2151,43
"2098",2152,46
"2099",2153,1
"2100",2154,28
"2101",2155,50
"2102",2156,16
"2103",2157,25
"2104",2158,42
"2105",2159,79
"2106",2160,20
"2107",2161,8
"2108",2162,12
"2109",2163,15
"2110",2164,18
"2111",2165,62
"2112",2166,35
"2113",2167,8
"2114",2168,7
"2115",2169,53
"2116",2170,11
"2117",2171,4
"2118",2172,48
"2119",2173,29
"2120",2174,22
"2121",2175,44
"2122",2176,22
"2123",2177,18
"2124",2178,25
"2125",2179,9
"2126",2180,29
"2127",2181,11
"2128",2182,12
"2129",2183,11
"2130",2184,71
"2131",2185,51
"2132",2186,11
"2133",2187,1
"2134",2188,42
"2135",2189,4
"2136",2190,7
"2137",2191,4
"2138",2192,42
"2139",2193,47
"2140",2194,13
"2141",2195,16
"2142",2196,21
"2143",2197,22
"2144",2198,30
"2145",2199,32
"2146",2200,32
"2147",2201,38
"2148",2202,67
"2149",2203,67
"2150",2204,51
"2151",2205,23
"2152",2206,14
"2153",2207,23
"2154",2208,4
"2155",2209,61
"2156",2210,58
"2157",2211,17
"2158",2212,25
"2159",2213,10
"2160",2214,4
"2161",2215,3
"2162",2216,68
"2163",2217,22
"2164",2218,24
"2165",2219,8
"2166",2220,90
"2167",2221,3
"2168",2222,18
"2169",2223,46
"2170",2224,33
"2171",2225,114
"2172",2226,22
"2173",2227,22
"2174",2228,25
"2175",2229,18
"2176",2230,1
"2177",2231,20
"2178",2232,55
"2179",2233,7
"2180",2234,42
"2181",2235,9
"2182",2236,45
"2183",2237,71
"2184",2238,41
"2185",2239,20
"2186",2240,8
"2187",2241,205
"2188",2242,9
"2189",2243,13
"2190",2244,1
"2191",2245,18
"2192",2246,75
"2193",2247,34
"2194",2248,18
"2195",2249,15
"2196",2250,56
"2197",2251,20
"2198",2252,10
"2199",2253,42
"2200",2254,17
"2201",2255,19
"2202",2256,1
"2203",2257,39
"2204",2258,39
"2205",2259,38
"2206",2261,14
"2207",2262,20
"2208",2263,19
"2209",2264,25
"2210",2265,18
"2211",2266,1
"2212",2267,23
"2213",2268,12
"2214",2269,18
"2215",2270,19
"2216",2271,15
"2217",2272,96
"2218",2273,13
"2219",2274,25
"2220",2275,20
"2221",2276,70
"2222",2277,20
"2223",2278,17
"2224",2279,1
"2225",2280,13
"2226",2281,15
"2227",2282,5
"2228",2283,2
"2229",2284,72
"2230",2285,52
"2231",2286,7
"2232",2287,33
"2233",2288,59
"2234",2289,21
"2235",2290,17
"2236",2291,31
"2237",2292,23
"2238",2293,120
"2239",2294,39
"2240",2295,51
"2241",2296,21
"2242",2297,26
"2243",2298,9
"2244",2299,35
"2245",2300,20
"2246",2301,16
"2247",2302,23
"2248",2303,29
"2249",2304,7
"2250",2305,10
"2251",2306,1
"2252",2307,63
"2253",2308,1
"2254",2309,28
"2255",2310,1
"2256",2311,79
"2257",2312,9
"2258",2314,11
"2259",2315,68
"2260",2316,13
"2261",2318,45
"2262",2319,10
"2263",2320,76
"2264",2321,12
"2265",2322,10
"2266",2323,28
"2267",2324,9
"2268",2325,17
"2269",2326,22
"2270",2327,40
"2271",2330,70
"2272",2331,12
"2273",2332,20
"2274",2333,9
"2275",2334,12
"2276",2335,16
"2277",2336,10
"2278",2337,1
"2279",2338,25
"2280",2339,9
"2281",2340,7
"2282",2341,11
"2283",2342,7
"2284",2343,88
"2285",2344,7
"2286",2345,9
"2287",2346,35
"2288",2347,36
"2289",2348,63
"2290",2349,19
"2291",2350,5
"2292",2351,16
"2293",2352,4
"2294",2353,46
"2295",2354,10
"2296",2355,3
"2297",2356,70
"2298",2357,42
"2299",2358,37
"2300",2359,11
"2301",2360,1
"2302",2361,30
"2303",2362,21
"2304",2363,78
"2305",2364,25
"2306",2365,44
"2307",2366,87
"2308",2367,15
"2309",2368,12
"2310",2369,17
"2311",2370,50
"2312",2371,39
"2313",2372,7
"2314",2373,8
"2315",2374,15
"2316",2375,8
"2317",2376,10
"2318",2377,11
"2319",2379,36
"2320",2380,39
"2321",2381,54
"2322",2382,10
"2323",2383,22
"2324",2384,49
"2325",2385,7
"2326",2386,11
"2327",2387,30
"2328",2388,11
"2329",2389,21
"2330",2390,45
"2331",2391,52
"2332",2392,14
"2333",2393,5
"2334",2394,26
"2335",2395,4
"2336",2396,17
"2337",2397,11
"2338",2398,18
"2339",2399,3
"2340",2400,16
"2341",2401,48
"2342",2402,10
"2343",2403,32
"2344",2404,7
"2345",2405,12
"2346",2406,19
"2347",2407,2
"2348",2408,3
"2349",2409,14
"2350",2410,33
"2351",2411,7
"2352",2412,61
"2353",2413,6
"2354",2414,27
"2355",2415,8
"2356",2416,18
"2357",2417,5
"2358",2419,19
"2359",2420,5
"2360",2421,21
"2361",2422,31
"2362",2423,36
"2363",2424,29
"2364",2425,10
"2365",2426,17
"2366",2427,46
"2367",2428,47
"2368",2429,16
"2369",2430,28
"2370",2431,38
"2371",2432,15
"2372",2433,10
"2373",2434,16
"2374",2435,55
"2375",2436,12
"2376",2437,18
"2377",2438,10
"2378",2439,15
"2379",2440,36
"2380",2441,16
"2381",2442,12
"2382",2443,28
"2383",2444,9
"2384",2445,10
"2385",2446,10
"2386",2447,2
"2387",2448,51
"2388",2449,215
"2389",2450,35
"2390",2451,11
"2391",2452,20
"2392",2453,42
"2393",2454,21
"2394",2455,30
"2395",2456,5
"2396",2457,91
"2397",2458,3
"2398",2459,59
"2399",2460,7
"2400",2461,19
"2401",2462,7
"2402",2463,7
"2403",2464,18
"2404",2465,36
"2405",2466,17
"2406",2467,14
"2407",2468,5
"2408",2469,13
"2409",2470,61
"2410",2471,11
"2411",2472,10
"2412",2473,16
"2413",2474,31
"2414",2475,30
"2415",2476,1
"2416",2477,12
"2417",2478,106
"2418",2479,86
"2419",2480,14
"2420",2481,58
"2421",2482,14
"2422",2483,13
"2423",2484,24
"2424",2485,1
"2425",2486,30
"2426",2487,40
"2427",2488,13
"2428",2489,15
"2429",2490,1
"2430",2491,1
"2431",2492,7
"2432",2493,4
"2433",2494,25
"2434",2495,50
"2435",2496,3
"2436",2497,51
"2437",2498,12
"2438",2499,40
"2439",2500,9
"2440",2502,9
"2441",2503,13
"2442",2504,24
"2443",2505,66
"2444",2506,1
"2445",2507,34
"2446",2508,2
"2447",2509,84
"2448",2510,2
"2449",2511,47
"2450",2512,2
"2451",2513,8
"2452",2514,20
"2453",2515,18
"2454",2516,12
"2455",2517,53
"2456",2518,7
"2457",2519,48
"2458",2520,26
"2459",2521,46
"2460",2522,58
"2461",2523,10
"2462",2524,13
"2463",2525,15
"2464",2526,4
"2465",2527,6
"2466",2528,54
"2467",2529,25
"2468",2530,23
"2469",2531,14
"2470",2532,79
"2471",2533,22
"2472",2534,22
"2473",2535,53
"2474",2536,11
"2475",2537,39
"2476",2538,32
"2477",2539,55
"2478",2540,4
"2479",2541,12
"2480",2542,36
"2481",2543,25
"2482",2544,31
"2483",2545,26
"2484",2546,30
"2485",2547,49
"2486",2548,41
"2487",2549,59
"2488",2550,19
"2489",2551,52
"2490",2552,14
"2491",2553,10
"2492",2554,34
"2493",2555,23
"2494",2556,23
"2495",2557,8
"2496",2558,22
"2497",2559,61
"2498",2560,47
"2499",2561,4
"2500",2562,34
"2501",2563,5
"2502",2564,21
"2503",2565,3
"2504",2566,29
"2505",2567,44
"2506",2568,39
"2507",2569,99
"2508",2570,33
"2509",2571,17
"2510",2572,5
"2511",2573,17
"2512",2574,13
"2513",2575,36
"2514",2576,20
"2515",2577,2
"2516",2578,5
"2517",2579,27
"2518",2580,9
"2519",2581,18
"2520",2582,18
"2521",2583,10
"2522",2584,20
"2523",2585,21
"2524",2586,29
"2525",2587,180
"2526",2588,33
"2527",2589,20
"2528",2590,38
"2529",2591,24
"2530",2592,50
"2531",2593,2
"2532",2594,23
"2533",2595,14
"2534",2596,3
"2535",2597,6
"2536",2598,56
"2537",2599,21
"2538",2600,4
"2539",2601,9
"2540",2602,28
"2541",2603,13
"2542",2604,5
"2543",2605,26
"2544",2606,7
"2545",2607,14
"2546",2608,13
"2547",2609,20
"2548",2610,21
"2549",2611,35
"2550",2612,96
"2551",2613,18
"2552",2614,105
"2553",2615,12
"2554",2616,14
"2555",2617,20
"2556",2618,16
"2557",2619,48
"2558",2620,9
"2559",2621,15
"2560",2622,13
"2561",2623,41
"2562",2624,29
"2563",2625,27
"2564",2626,1
"2565",2627,87
"2566",2628,35
"2567",2629,73
"2568",2630,40
"2569",2631,19
"2570",2632,21
"2571",2633,20
"2572",2634,4
"2573",2635,6
"2574",2636,42
"2575",2637,50
"2576",2638,13
"2577",2639,50
"2578",2640,19
"2579",2641,11
"2580",2642,28
"2581",2643,47
"2582",2644,25
"2583",2645,27
"2584",2646,48
"2585",2647,19
"2586",2648,7
"2587",2649,35
"2588",2650,5
"2589",2651,17
"2590",2652,18
"2591",2653,30
"2592",2654,29
"2593",2655,101
"2594",2656,104
"2595",2657,18
"2596",2658,24
"2597",2659,37
"2598",2660,36
"2599",2661,23
"2600",2662,13
"2601",2663,13
"2602",2664,40
"2603",2665,23
"2604",2666,11
"2605",2667,60
"2606",2668,50
"2607",2669,12
"2608",2670,24
"2609",2671,35
"2610",2672,123
"2611",2673,9
"2612",2675,15
"2613",2676,61
"2614",2677,9
"2615",2678,11
"2616",2679,25
"2617",2680,22
"2618",2681,9
"2619",2682,5
"2620",2683,5
"2621",2684,1
"2622",2685,74
"2623",2686,21
"2624",2687,12
"2625",2688,24
"2626",2689,2
"2627",2690,32
"2628",2691,100
"2629",2692,11
"2630",2693,6
"2631",2694,52
"2632",2695,15
"2633",2696,32
"2634",2697,11
"2635",2698,8
"2636",2699,8
"2637",2700,36
"2638",2701,26
"2639",2702,40
"2640",2703,49
"2641",2704,68
"2642",2705,63
"2643",2706,61
"2644",2707,119
"2645",2708,25
"2646",2709,1
"2647",2710,22
"2648",2711,26
"2649",2712,23
"2650",2713,43
"2651",2714,13
"2652",2715,3
"2653",2716,14
"2654",2717,37
"2655",2718,6
"2656",2719,1
"2657",2720,2
"2658",2721,8
"2659",2722,63
"2660",2723,24
"2661",2724,93
"2662",2725,21
"2663",2726,5
"2664",2727,25
"2665",2728,50
"2666",2729,14
"2667",2730,35
"2668",2731,12
"2669",2732,6
"2670",2734,20
"2671",2735,71
"2672",2736,101
"2673",2737,23
"2674",2738,4
"2675",2739,28
"2676",2740,17
"2677",2741,27
"2678",2742,23
"2679",2744,48
"2680",2745,7
"2681",2746,13
"2682",2747,7
"2683",2748,8
"2684",2749,10
"2685",2750,11
"2686",2751,1
"2687",2752,36
"2688",2754,26
"2689",2755,13
"2690",2756,9
"2691",2758,5
"2692",2759,40
"2693",2760,11
"2694",2761,17
"2695",2762,45
"2696",2763,36
"2697",2764,19
"2698",2765,10
"2699",2766,26
"2700",2767,14
"2701",2768,122
"2702",2769,146
"2703",2770,34
"2704",2771,14
"2705",2772,15
"2706",2773,102
"2707",2774,7
"2708",2775,57
"2709",2776,39
"2710",2777,13
"2711",2778,26
"2712",2779,11
"2713",2780,26
"2714",2781,38
"2715",2782,19
"2716",2783,39
"2717",2784,11
"2718",2785,48
"2719",2786,21
"2720",2787,16
"2721",2788,21
"2722",2789,9
"2723",2790,21
"2724",2791,11
"2725",2792,1
"2726",2793,45
"2727",2794,2
"2728",2795,5
"2729",2796,32
"2730",2797,53
"2731",2798,27
"2732",2799,7
"2733",2800,34
"2734",2801,21
"2735",2803,21
"2736",2804,39
"2737",2805,22
"2738",2806,13
"2739",2807,12
"2740",2808,2
"2741",2810,4
"2742",2811,29
"2743",2812,49
"2744",2813,21
"2745",2814,21
"2746",2815,1
"2747",2816,14
"2748",2817,86
"2749",2818,17
"2750",2819,28
"2751",2820,66
"2752",2821,21
"2753",2822,16
"2754",2823,2
"2755",2824,11
"2756",2825,63
"2757",2826,34
"2758",2827,3
"2759",2828,8
"2760",2829,7
"2761",2830,2
"2762",2831,9
"2763",2832,112
"2764",2833,57
"2765",2834,72
"2766",2835,17
"2767",2836,48
"2768",2837,10
"2769",2838,11
"2770",2839,45
"2771",2840,16
"2772",2841,20
"2773",2842,15
"2774",2843,3
"2775",2844,29
"2776",2845,2
"2777",2846,51
"2778",2847,17
"2779",2848,11
"2780",2849,2
"2781",2850,33
"2782",2851,1
"2783",2853,18
"2784",2854,10
"2785",2855,42
"2786",2856,37
"2787",2857,3
"2788",2858,17
"2789",2859,37
"2790",2860,11
"2791",2861,10
"2792",2862,33
"2793",2863,48
"2794",2864,7
"2795",2865,4
"2796",2866,24
"2797",2867,21
"2798",2868,14
"2799",2869,68
"2800",2870,23
"2801",2871,13
"2802",2872,19
"2803",2873,7
"2804",2874,32
"2805",2875,6
"2806",2876,94
"2807",2877,28
"2808",2878,7
"2809",2879,8
"2810",2881,1
"2811",2882,46
"2812",2883,26
"2813",2884,36
"2814",2885,28
"2815",2886,23
"2816",2887,22
"2817",2888,13
"2818",2889,1
"2819",2890,8
"2820",2891,7
"2821",2892,42
"2822",2893,23
"2823",2894,10
"2824",2895,78
"2825",2896,21
"2826",2897,54
"2827",2898,22
"2828",2899,6
"2829",2900,57
"2830",2901,17
"2831",2902,13
"2832",2903,39
"2833",2904,11
"2834",2905,16
"2835",2906,32
"2836",2907,23
"2837",2908,30
"2838",2909,6
"2839",2910,25
"2840",2911,14
"2841",2912,17
"2842",2913,19
"2843",2914,14
"2844",2915,64
"2845",2916,7
"2846",2917,15
"2847",2918,3
"2848",2919,19
"2849",2920,47
"2850",2921,24
"2851",2922,20
"2852",2923,134
"2853",2925,10
"2854",2926,28
"2855",2927,20
"2856",2928,43
"2857",2929,2
"2858",2930,6
"2859",2931,24
"2860",2932,32
"2861",2933,43
"2862",2934,11
"2863",2935,33
"2864",2936,12
"2865",2937,2
"2866",2938,1
"2867",2939,12
"2868",2940,16
"2869",2941,35
"2870",2942,34
"2871",2943,55
"2872",2944,18
"2873",2945,5
"2874",2946,12
"2875",2947,30
"2876",2948,94
"2877",2949,15
"2878",2950,26
"2879",2951,4
"2880",2952,7
"2881",2953,79
"2882",2954,30
"2883",2955,9
"2884",2956,27
"2885",2957,20
"2886",2958,16
"2887",2959,20
"2888",2960,8
"2889",2961,6
"2890",2962,13
"2891",2963,31
"2892",2964,70
"2893",2965,3
"2894",2966,1
"2895",2967,67
"2896",2968,15
"2897",2969,6
"2898",2970,15
"2899",2971,10
"2900",2972,15
"2901",2973,13
"2902",2974,34
"2903",2975,34
"2904",2976,80
"2905",2977,19
"2906",2978,47
"2907",2979,25
"2908",2980,35
"2909",2981,20
"2910",2982,25
"2911",2983,134
"2912",2984,16
"2913",2985,1
"2914",2986,19
"2915",2987,1
"2916",2988,34
"2917",2989,38
"2918",2990,31
"2919",2991,9
"2920",2992,46
"2921",2993,45
"2922",2994,5
"2923",2995,33
"2924",2996,7
"2925",2997,6
"2926",2998,59
"2927",2999,11
"2928",3000,2
"2929",3001,11
"2930",3002,147
"2931",3003,13
"2932",3004,49
"2933",3005,16
"2934",3006,16
"2935",3007,38
"2936",3008,35
"2937",3009,16
"2938",3010,16
"2939",3011,12
"2940",3012,44
"2941",3013,83
"2942",3014,5
"2943",3015,87
"2944",3016,14
"2945",3017,27
"2946",3018,21
"2947",3019,28
"2948",3020,24
"2949",3021,26
"2950",3022,43
"2951",3023,23
"2952",3024,9
"2953",3025,24
"2954",3026,62
"2955",3027,7
"2956",3028,26
"2957",3029,44
"2958",3030,37
"2959",3031,23
"2960",3032,3
"2961",3033,11
"2962",3034,43
"2963",3035,1
"2964",3036,21
"2965",3037,12
"2966",3038,46
"2967",3039,23
"2968",3040,60
"2969",3041,3
"2970",3042,17
"2971",3043,13
"2972",3044,14
"2973",3045,13
"2974",3046,9
"2975",3047,17
"2976",3048,32
"2977",3049,2
"2978",3050,28
"2979",3051,36
"2980",3052,21
"2981",3053,7
"2982",3054,21
"2983",3055,2
"2984",3056,34
"2985",3057,8
"2986",3058,32
"2987",3059,2
"2988",3060,26
"2989",3061,63
"2990",3062,2
"2991",3063,12
"2992",3064,10
"2993",3065,61
"2994",3066,7
"2995",3067,21
"2996",3068,5
"2997",3069,40
"2998",3070,59
"2999",3071,7
"3000",3072,37
"3001",3073,6
"3002",3074,9
"3003",3075,24
"3004",3076,22
"3005",3077,27
"3006",3078,51
"3007",3079,18
"3008",3080,36
"3009",3081,53
"3010",3082,3
"3011",3083,29
"3012",3084,46
"3013",3085,62
"3014",3086,8
"3015",3087,17
"3016",3088,12
"3017",3089,37
"3018",3090,5
"3019",3091,11
"3020",3092,2
"3021",3093,7
"3022",3094,61
"3023",3095,42
"3024",3096,55
"3025",3097,30
"3026",3098,21
"3027",3099,18
"3028",3100,49
"3029",3101,42
"3030",3103,7
"3031",3104,21
"3032",3105,34
"3033",3106,5
"3034",3107,7
"3035",3108,52
"3036",3109,6
"3037",3110,14
"3038",3111,18
"3039",3112,2
"3040",3113,1
"3041",3114,19
"3042",3115,10
"3043",3116,37
"3044",3117,18
"3045",3118,75
"3046",3119,7
"3047",3120,8
"3048",3121,30
"3049",3122,15
"3050",3123,1
"3051",3124,1
"3052",3125,33
"3053",3126,7
"3054",3127,25
"3055",3128,21
"3056",3129,20
"3057",3130,13
"3058",3131,45
"3059",3132,1
"3060",3133,29
"3061",3134,62
"3062",3135,13
"3063",3136,26
"3064",3137,22
"3065",3138,108
"3066",3139,16
"3067",3140,37
"3068",3141,66
"3069",3142,7
"3070",3143,19
"3071",3144,11
"3072",3145,14
"3073",3146,8
"3074",3148,1
"3075",3149,5
"3076",3150,25
"3077",3151,19
"3078",3152,26
"3079",3153,3
"3080",3154,4
"3081",3155,21
"3082",3156,67
"3083",3157,26
"3084",3158,56
"3085",3159,4
"3086",3160,36
"3087",3161,34
"3088",3162,17
"3089",3163,25
"3090",3164,6
"3091",3165,28
"3092",3166,9
"3093",3167,13
"3094",3168,132
"3095",3169,38
"3096",3170,20
"3097",3171,39
"3098",3172,1
"3099",3173,45
"3100",3174,14
"3101",3175,21
"3102",3176,55
"3103",3177,9
"3104",3178,32
"3105",3179,5
"3106",3180,34
"3107",3181,113
"3108",3182,18
"3109",3183,83
"3110",3184,10
"3111",3185,27
"3112",3186,11
"3113",3187,24
"3114",3188,6
"3115",3189,16
"3116",3190,5
"3117",3191,10
"3118",3192,68
"3119",3193,1
"3120",3194,6
"3121",3195,18
"3122",3196,29
"3123",3197,7
"3124",3198,3
"3125",3199,1
"3126",3201,3
"3127",3202,15
"3128",3203,6
"3129",3204,69
"3130",3205,5
"3131",3206,50
"3132",3207,36
"3133",3208,13
"3134",3209,44
"3135",3210,16
"3136",3211,5
"3137",3212,79
"3138",3213,39
"3139",3214,8
"3140",3215,60
"3141",3216,29
"3142",3217,1
"3143",3219,27
"3144",3220,13
"3145",3221,11
"3146",3222,13
"3147",3223,68
"3148",3224,14
"3149",3225,62
"3150",3226,52
"3151",3227,2
"3152",3228,3
"3153",3229,6
"3154",3230,37
"3155",3231,30
"3156",3232,33
"3157",3233,43
"3158",3234,16
"3159",3235,10
"3160",3236,1
"3161",3237,118
"3162",3238,9
"3163",3239,7
"3164",3241,26
"3165",3242,5
"3166",3243,10
"3167",3244,22
"3168",3245,16
"3169",3246,31
"3170",3247,26
"3171",3249,20
"3172",3250,29
"3173",3251,23
"3174",3252,74
"3175",3253,16
"3176",3254,21
"3177",3255,1
"3178",3256,65
"3179",3257,5
"3180",3258,15
"3181",3259,12
"3182",3260,21
"3183",3261,71
"3184",3262,1
"3185",3263,8
"3186",3264,21
"3187",3265,14
"3188",3266,21
"3189",3267,29
"3190",3268,62
"3191",3269,6
"3192",3270,33
"3193",3272,60
